IDCJAC0016,086018,2023,01,01,28.4
IDCJAC0016,086018,2023,01,02,6.694444
IDCJAC0016,086018,2023,01,03,5.388889
IDCJAC0016,086018,2023,01,04,3.527778
IDCJAC0016,086018,2023,01,05,5.444444
IDCJAC0016,086018,2023,01,06,8.722222
IDCJAC0016,086018,2023,01,07,8.750000
IDCJAC0016,086018,2023,01,08,8.805556
IDCJAC0016,086018,2023,01,09,8.527778
IDCJAC0016,086018,2023,01,10,6.444444
IDCJAC0016,086018,2023,01,11,8.750000
IDCJAC0016,086018,2023,01,12,6.472222
IDCJAC0016,086018,2023,01,13,6.111111
IDCJAC0016,086018,2023,01,14,8.416667
IDCJAC0016,086018,2023,01,15,4.888889
IDCJAC0016,086018,2023,01,16,6.194444
IDCJAC0016,086018,2023,01,17,7.472222
IDCJAC0016,086018,2023,01,18,1.111111
IDCJAC0016,086018,2023,01,19,5.638889
IDCJAC0016,086018,2023,01,20,8.194444
IDCJAC0016,086018,2023,01,21,7.888889
IDCJAC0016,086018,2023,01,22,7.277778
IDCJAC0016,086018,2023,01,23,7.750000
IDCJAC0016,086018,2023,01,24,3.583333
IDCJAC0016,086018,2023,01,25,7.972222
IDCJAC0016,086018,2023,01,26,7.138889
IDCJAC0016,086018,2023,01,27,8.277778
IDCJAC0016,086018,2023,01,28,4.555556
IDCJAC0016,086018,2023,01,29,1.583333
IDCJAC0016,086018,2023,01,30,4.250000
IDCJAC0016,086018,2023,01,31,6.805556
IDCJAC0016,086018,2023,02,01,5.083333
IDCJAC0016,086018,2023,02,02,4.388889
IDCJAC0016,086018,2023,02,03,4.083333
IDCJAC0016,086018,2023,02,04,3.972222
IDCJAC0016,086018,2023,02,05,4.222222
IDCJAC0016,086018,2023,02,06,4.527778
IDCJAC0016,086018,2023,02,07,6.111111
IDCJAC0016,086018,2023,02,08,6.527778
IDCJAC0016,086018,2023,02,09,7.666667
IDCJAC0016,086018,2023,02,10,7.416667
IDCJAC0016,086018,2023,02,11,7.555556
IDCJAC0016,086018,2023,02,12,6.222222
IDCJAC0016,086018,2023,02,13,4.444444
IDCJAC0016,086018,2023,02,14,7.222222
IDCJAC0016,086018,2023,02,15,6.000000
IDCJAC0016,086018,2023,02,16,6.250000
IDCJAC0016,086018,2023,02,17,6.027778
IDCJAC0016,086018,2023,02,18,5.722222
IDCJAC0016,086018,2023,02,19,6.916667
IDCJAC0016,086018,2023,02,20,6.972222
IDCJAC0016,086018,2023,02,21,5.444444
IDCJAC0016,086018,2023,02,22,6.750000
