IDCJAC0016,087113,2023,01,01,27.2
IDCJAC0016,087113,2023,01,02,8.222222
IDCJAC0016,087113,2023,01,03,5.500000
IDCJAC0016,087113,2023,01,04,3.416667
IDCJAC0016,087113,2023,01,05,8.305556
IDCJAC0016,087113,2023,01,06,8.555556
IDCJAC0016,087113,2023,01,07,8.805556
IDCJAC0016,087113,2023,01,08,8.777778
IDCJAC0016,087113,2023,01,09,8.388889
IDCJAC0016,087113,2023,01,10,8.027778
IDCJAC0016,087113,2023,01,11,8.527778
IDCJAC0016,087113,2023,01,12,7.805556
IDCJAC0016,087113,2023,01,13,7.555556
IDCJAC0016,087113,2023,01,14,7.888889
IDCJAC0016,087113,2023,01,15,5.666667
IDCJAC0016,087113,2023,01,16,5.166667
IDCJAC0016,087113,2023,01,17,6.750000
IDCJAC0016,087113,2023,01,18,1.027778
IDCJAC0016,087113,2023,01,19,4.861111
IDCJAC0016,087113,2023,01,20,7.027778
IDCJAC0016,087113,2023,01,21,7.666667
IDCJAC0016,087113,2023,01,22,7.111111
IDCJAC0016,087113,2023,01,23,7.583333
IDCJAC0016,087113,2023,01,24,3.833333
IDCJAC0016,087113,2023,01,25,7.416667
IDCJAC0016,087113,2023,01,26,6.611111
IDCJAC0016,087113,2023,01,27,8.250000
IDCJAC0016,087113,2023,01,28,4.944444
IDCJAC0016,087113,2023,01,29,1.777778
IDCJAC0016,087113,2023,01,30,6.333333
IDCJAC0016,087113,2023,01,31,7.055556
IDCJAC0016,087113,2023,02,01,4.444444
IDCJAC0016,087113,2023,02,02,3.527778
IDCJAC0016,087113,2023,02,03,5.527778
IDCJAC0016,087113,2023,02,04,6.027778
IDCJAC0016,087113,2023,02,05,2.833333
IDCJAC0016,087113,2023,02,06,6.138889
IDCJAC0016,087113,2023,02,07,5.527778
IDCJAC0016,087113,2023,02,08,6.250000
IDCJAC0016,087113,2023,02,09,7.666667
IDCJAC0016,087113,2023,02,10,7.027778
IDCJAC0016,087113,2023,02,11,7.388889
IDCJAC0016,087113,2023,02,12,5.777778
IDCJAC0016,087113,2023,02,13,5.250000
IDCJAC0016,087113,2023,02,14,6.861111
IDCJAC0016,087113,2023,02,15,6.555556
IDCJAC0016,087113,2023,02,16,6.472222
IDCJAC0016,087113,2023,02,17,6.833333
IDCJAC0016,087113,2023,02,18,6.527778
IDCJAC0016,087113,2023,02,19,7.083333
IDCJAC0016,087113,2023,02,20,7.027778
IDCJAC0016,087113,2023,02,21,5.027778
IDCJAC0016,087113,2023,02,22,6.750000
IDCJAC0016,087113,2023,02,23,6.555556
IDCJAC0016,087113,2023,02,24,6.722222
IDCJAC0016,087113,2023,02,25,0.722222
IDCJAC0016,087113,2023,02,26,5.194444
IDCJAC0016,087113,2023,02,27,2.777778
IDCJAC0016,087113,2023,02,28,2.361111
IDCJAC0016,087113,2023,03,01,4.500000
IDCJAC0016,087113,2023,03,02,3.111111
IDCJAC0016,087113,2023,03,03,5.166667
IDCJAC0016,087113,2023,03,04,3.916667
IDCJAC0016,087113,2023,03,05,5.027778
IDCJAC0016,087113,2023,03,06,5.750000
IDCJAC0016,087113,2023,03,07,4.083333
IDCJAC0016,087113,2023,03,08,4.305556
IDCJAC0016,087113,2023,03,09,4.444444
IDCJAC0016,087113,2023,03,10,5.166667
IDCJAC0016,087113,2023,03,11,5.750000
IDCJAC0016,087113,2023,03,12,4.277778
IDCJAC0016,087113,2023,03,13,5.777778
IDCJAC0016,087113,2023,03,14,4.583333
IDCJAC0016,087113,2023,03,15,3.777778
IDCJAC0016,087113,2023,03,16,4.861111
IDCJAC0016,087113,2023,03,17,5.583333
IDCJAC0016,087113,2023,03,18,4.611111
IDCJAC0016,087113,2023,03,19,2.666667
IDCJAC0016,087113,2023,03,20,5.111111
IDCJAC0016,087113,2023,03,21,1.916667
IDCJAC0016,087113,2023,03,22,4.638889
IDCJAC0016,087113,2023,03,23,3.555556
IDCJAC0016,087113,2023,03,24,4.805556
IDCJAC0016,087113,2023,03,25,3.916667
IDCJAC0016,087113,2023,03,26,3.083333
IDCJAC0016,087113,2023,03,27,1.333333
IDCJAC0016,087113,2023,03,28,3.166667
IDCJAC0016,087113,2023,03,29,3.194444
IDCJAC0016,087113,2023,03,30,2.666667
IDCJAC0016,087113,2023,03,31,3.333333
IDCJAC0016,087113,2023,04,01,3.250000
IDCJAC0016,087113,2023,04,02,3.527778
IDCJAC0016,087113,2023,04,03,4.638889
IDCJAC0016,087113,2023,04,04,4.527778
IDCJAC0016,087113,2023,04,05,2.000000
IDCJAC0016,087113,2023,04,06,2.611111
IDCJAC0016,087113,2023,04,07,2.166667
IDCJAC0016,087113,2023,04,08,3.416667
IDCJAC0016,087113,2023,04,09,1.888889
IDCJAC0016,087113,2023,04,10,2.750000
IDCJAC0016,087113,2023,04,11,3.944444
IDCJAC0016,087113,2023,04,12,2.194444
IDCJAC0016,087113,2023,04,13,3.888889
IDCJAC0016,087113,2023,04,14,3.833333
IDCJAC0016,087113,2023,04,15,1.138889
IDCJAC0016,087113,2023,04,16,2.722222
IDCJAC0016,087113,2023,04,17,2.277778
IDCJAC0016,087113,2023,04,18,3.250000
IDCJAC0016,087113,2023,04,19,2.416667
IDCJAC0016,087113,2023,04,20,2.888889
IDCJAC0016,087113,2023,04,21,1.888889
IDCJAC0016,087113,2023,04,22,1.638889
IDCJAC0016,087113,2023,04,23,3.250000
IDCJAC0016,087113,2023,04,24,3.722222
IDCJAC0016,087113,2023,04,25,3.388889
IDCJAC0016,087113,2023,04,26,3.583333
IDCJAC0016,087113,2023,04,27,1.888889
IDCJAC0016,087113,2023,04,28,1.972222
IDCJAC0016,087113,2023,04,29,3.333333
IDCJAC0016,087113,2023,04,30,3.500000
IDCJAC0016,087113,2023,05,01,2.861111
IDCJAC0016,087113,2023,05,02,2.583333
IDCJAC0016,087113,2023,05,03,2.250000
IDCJAC0016,087113,2023,05,04,1.888889
IDCJAC0016,087113,2023,05,05,2.416667
IDCJAC0016,087113,2023,05,06,2.000000
IDCJAC0016,087113,2023,05,07,2.500000
IDCJAC0016,087113,2023,05,08,2.888889
IDCJAC0016,087113,2023,05,09,2.777778
IDCJAC0016,087113,2023,05,10,2.194444
IDCJAC0016,087113,2023,05,11,3.111111
IDCJAC0016,087113,2023,05,12,2.555556
IDCJAC0016,087113,2023,05,13,2.972222
IDCJAC0016,087113,2023,05,14,3.027778
IDCJAC0016,087113,2023,05,15,3.000000
IDCJAC0016,087113,2023,05,16,2.027778
IDCJAC0016,087113,2023,05,17,2.111111
IDCJAC0016,087113,2023,05,18,2.277778
IDCJAC0016,087113,2023,05,19,2.027778
IDCJAC0016,087113,2023,05,20,2.555556
IDCJAC0016,087113,2023,05,21,2.250000
IDCJAC0016,087113,2023,05,22,2.555556
IDCJAC0016,087113,2023,05,23,2.583333
IDCJAC0016,087113,2023,05,24,2.750000
IDCJAC0016,087113,2023,05,25,1.333333
IDCJAC0016,087113,2023,05,26,2.361111
IDCJAC0016,087113,2023,05,27,2.305556
IDCJAC0016,087113,2023,05,28,1.805556
IDCJAC0016,087113,2023,05,29,2.166667
IDCJAC0016,087113,2023,05,30,1.555556
IDCJAC0016,087113,2023,05,31,1.694444
IDCJAC0016,087113,2023,06,01,2.500000
IDCJAC0016,087113,2023,06,02,2.444444
IDCJAC0016,087113,2023,06,03,1.472222
IDCJAC0016,087113,2023,06,04,1.722222
IDCJAC0016,087113,2023,06,05,2.305556
IDCJAC0016,087113,2023,06,06,1.750000
IDCJAC0016,087113,2023,06,07,0.777778
IDCJAC0016,087113,2023,06,08,2.444444
IDCJAC0016,087113,2023,06,09,2.500000
IDCJAC0016,087113,2023,06,10,2.138889
IDCJAC0016,087113,2023,06,11,1.722222
IDCJAC0016,087113,2023,06,12,2.055556
IDCJAC0016,087113,2023,06,13,2.138889
IDCJAC0016,087113,2023,06,14,2.305556
IDCJAC0016,087113,2023,06,15,1.722222
IDCJAC0016,087113,2023,06,16,2.527778
IDCJAC0016,087113,2023,06,17,2.444444
IDCJAC0016,087113,2023,06,18,2.527778
IDCJAC0016,087113,2023,06,19,2.250000
IDCJAC0016,087113,2023,06,20,2.388889
IDCJAC0016,087113,2023,06,21,2.305556
IDCJAC0016,087113,2023,06,22,1.972222
IDCJAC0016,087113,2023,06,23,2.000000
IDCJAC0016,087113,2023,06,24,2.055556
IDCJAC0016,087113,2023,06,25,1.277778
IDCJAC0016,087113,2023,06,26,2.361111
IDCJAC0016,087113,2023,06,27,2.305556
IDCJAC0016,087113,2023,06,28,1.444444
IDCJAC0016,087113,2023,06,29,1.944444
IDCJAC0016,087113,2023,06,30,1.888889
IDCJAC0016,087113,2023,07,01,2.222222
IDCJAC0016,087113,2023,07,02,1.694444
IDCJAC0016,087113,2023,07,03,1.833333
IDCJAC0016,087113,2023,07,04,1.361111
IDCJAC0016,087113,2023,07,05,1.972222
IDCJAC0016,087113,2023,07,06,2.527778
IDCJAC0016,087113,2023,07,07,2.416667
IDCJAC0016,087113,2023,07,08,2.638889
IDCJAC0016,087113,2023,07,09,2.000000
IDCJAC0016,087113,2023,07,10,2.194444
IDCJAC0016,087113,2023,07,11,2.500000
IDCJAC0016,087113,2023,07,12,2.638889
IDCJAC0016,087113,2023,07,13,2.472222
IDCJAC0016,087113,2023,07,14,2.111111
IDCJAC0016,087113,2023,07,15,1.194444
IDCJAC0016,087113,2023,07,16,1.972222
IDCJAC0016,087113,2023,07,17,2.805556
IDCJAC0016,087113,2023,07,18,2.444444
IDCJAC0016,087113,2023,07,19,2.416667
IDCJAC0016,087113,2023,07,20,1.194444
IDCJAC0016,087113,2023,07,21,2.888889
IDCJAC0016,087113,2023,07,22,2.055556
IDCJAC0016,087113,2023,07,23,2.416667
IDCJAC0016,087113,2023,07,24,1.944444
IDCJAC0016,087113,2023,07,25,1.861111
IDCJAC0016,087113,2023,07,26,2.555556
IDCJAC0016,087113,2023,07,27,3.027778
IDCJAC0016,087113,2023,07,28,2.750000
IDCJAC0016,087113,2023,07,29,3.055556
IDCJAC0016,087113,2023,07,30,2.750000
IDCJAC0016,087113,2023,07,31,2.527778
IDCJAC0016,087113,2023,08,01,2.305556
IDCJAC0016,087113,2023,08,02,3.000000
IDCJAC0016,087113,2023,08,03,3.222222
IDCJAC0016,087113,2023,08,04,1.583333
IDCJAC0016,087113,2023,08,05,2.388889
IDCJAC0016,087113,2023,08,06,2.361111
IDCJAC0016,087113,2023,08,07,2.638889
IDCJAC0016,087113,2023,08,08,3.388889
IDCJAC0016,087113,2023,08,09,3.388889
IDCJAC0016,087113,2023,08,10,2.583333
IDCJAC0016,087113,2023,08,11,2.555556
IDCJAC0016,087113,2023,08,12,2.305556
IDCJAC0016,087113,2023,08,13,3.194444
IDCJAC0016,087113,2023,08,14,3.583333
IDCJAC0016,087113,2023,08,15,3.638889
IDCJAC0016,087113,2023,08,16,3.722222
IDCJAC0016,087113,2023,08,17,2.305556
IDCJAC0016,087113,2023,08,18,2.888889
IDCJAC0016,087113,2023,08,19,2.833333
IDCJAC0016,087113,2023,08,20,3.194444
IDCJAC0016,087113,2023,08,21,2.777778
IDCJAC0016,087113,2023,08,22,2.000000
IDCJAC0016,087113,2023,08,23,3.055556
IDCJAC0016,087113,2023,08,24,3.888889
IDCJAC0016,087113,2023,08,25,4.000000
IDCJAC0016,087113,2023,08,26,3.027778
IDCJAC0016,087113,2023,08,27,3.472222
IDCJAC0016,087113,2023,08,28,2.916667
IDCJAC0016,087113,2023,08,29,2.138889
IDCJAC0016,087113,2023,08,30,2.777778
IDCJAC0016,087113,2023,08,31,3.388889
IDCJAC0016,087113,2023,09,01,3.027778
IDCJAC0016,087113,2023,09,02,4.472222
IDCJAC0016,087113,2023,09,03,4.500000
IDCJAC0016,087113,2023,09,04,1.777778
IDCJAC0016,087113,2023,09,05,3.972222
IDCJAC0016,087113,2023,09,06,4.361111
IDCJAC0016,087113,2023,09,07,3.194444
